time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1763368438914680800,154.75368090820314,-0.0741247965828697,-0.5465506813014455,-0.036795413019462556,0.021155671743363923,0.8361101077284617,0.029124763103375653,-1.1582339190234743
1763368438924705800,154.76370581054687,-0.03553073668304278,-0.545528796089682,-0.025349167245611474,0.03835683859809536,0.8373124680792471,0.025761472645370372,-1.1551664749771513
1763368438934731800,154.77373168945311,0.017163411409538122,-0.5431929157713266,-0.010907945149288764,0.06667967920478761,0.839212993539301,0.02332483826992948,-1.148665394495212
1763368438944756700,154.7837568359375,0.08003050686532402,-0.5399842959151776,0.0055579893602509724,0.10425609105845933,0.8413615293477062,0.022290761223200603,-1.1394322070399099
1763368438954781700,154.79378173828124,0.14862610101182266,-0.5363638169964838,0.023169087938762996,0.14792991457921464,0.8433636600080071,0.02268881413997708,-1.1282126280166698
1763368438964807200,154.80380712890624,0.22089062183727087,-0.5322691304518327,0.042283112290164335,0.19365173280574843,0.8451914241349776,0.023521708961736106,-1.1146336457774213
1763368438974832400,154.81383227539064,0.29492445105020726,-0.5270596872044777,0.06343661590153803,0.23724751468880986,0.8471232334612541,0.023796308818836532,-1.0972352996393882
1763368438984858400,154.8238583984375,0.3685658827963264,-0.5203076946659949,0.08612818997393776,0.27804744925860414,0.8492826418139918,0.02409923768995048,-1.0750739733190637
1763368438994883300,154.83388330078125,0.44087523032525655,-0.5119410412444078,0.10974007911253097,0.31766994705664203,0.8515962866517052,0.02563615672503259,-1.0477621230606409
1763368439004908300,154.843908203125,0.5096486112941809,-0.5021376510779582,0.13365478577089637,0.35516788043378317,0.8539147389871008,0.028704028540962087,-1.015781487939549
1763368439014933200,154.85393334960938,0.573721789231855,-0.49112569349111124,0.15763339544972163,0.389316367418257,0.8560688548928991,0.033065192061569305,-0.9799157943088153
1763368439024958500,154.86395849609374,0.6340992892385588,-0.47928280274619306,0.18185695545544653,0.4205107198865732,0.8577481905368902,0.03852437770112913,-0.9410824811112394
1763368439034984400,154.873984375,0.690948299466703,-0.4667714718294225,0.20644395497910903,0.44778300931718207,0.8587938478688123,0.04447935766649574,-0.9000467156916914
1763368439045009400,154.8840095214844,0.7429115411568897,-0.45324113948361183,0.23122389828707773,0.4687413088331436,0.8594146656803223,0.05014255700263293,-0.8569602986116874
1763368439055034400,154.89403442382812,0.7895806177530907,-0.4381609496472095,0.25614456551650366,0.4824247407208914,0.8598582137031305,0.05521523252153471,-0.8113631914331614
1763368439065059000,154.90405908203124,0.8316748188987693,-0.421462844748043,0.2810920581350034,0.48976890346772506,0.8601017104929961,0.05984531172776268,-0.7633665645201935
1763368439075084300,154.91408422851563,0.8698512878341527,-0.40335320635217675,0.3058908926774045,0.49123459303769795,0.8600371414802941,0.06382193673740713,-0.7138549648532493
1763368439085110300,154.9241103515625,0.9049450677833769,-0.3838536595380399,0.33063564852294747,0.4864739275299171,0.8595936991038605,0.06659783063919303,-0.6634988279181308
1763368439095135200,154.93413525390625,0.9382771191474584,-0.3625644136314096,0.35574560946175965,0.4755585086855968,0.8586979729193334,0.06804349606128152,-0.611693001932262
1763368439105160200,154.94416015625,0.9710510197638693,-0.3392572699219428,0.3813804596002696,0.4597252330888851,0.8571697518879706,0.06865498826989155,-0.5576984559511571
1763368439115185200,154.95418505859374,1.0047500172394341,-0.3141990831481828,0.4075772722999064,0.44131012812534465,0.854609064021491,0.06930383498208566,-0.5012719968265612
1763368439125210400,154.96421044921874,1.040771377163268,-0.2881112214202052,0.43425238673186695,0.42330748481868913,0.8505055536008446,0.07111345851554907,-0.4426305792861473
1763368439135236400,154.974236328125,1.0792998349277971,-0.26188915149101255,0.46098076053758563,0.4078094332683408,0.8445737301179558,0.07487294547725422,-0.38260612201668887
1763368439145261300,154.98426123046875,1.1197251796886358,-0.2361627903226089,0.4872865654168025,0.39586182597484,0.836784645392019,0.08105814482352196,-0.32176102947309454
1763368439155286300,154.9942863769531,1.161292736343868,-0.2114643508273898,0.5127535851318219,0.38836976329896084,0.8271934123877325,0.09009831028442976,-0.2603795976159638
1763368439165311200,155.00431127929687,1.2029425701739533,-0.1886216608097226,0.5368067336221523,0.38699351255427994,0.8159228118105333,0.10261724780193837,-0.1989398201488299
1763368439175336400,155.01433642578124,1.243875729349658,-0.1684479041855969,0.559088682972178,0.3935282751548472,0.8030144075185162,0.11921781199717255,-0.13765989871714035
1763368439185362400,155.02436254882812,1.2842316370864049,-0.15109221953792465,0.5798729739007723,0.4078373331761664,0.7882914525461274,0.13969662750176015,-0.0762707385921934
1763368439195387400,155.03438745117188,1.324391537714457,-0.13601267614047943,0.5996280866444343,0.4275579999278547,0.7716146187463492,0.16296507165580504,-0.014462374429687317
1763368439205412400,155.0444123535156,1.3650424125638732,-0.12250371628103335,0.6188341038894535,0.4493485363044716,0.7529280476945907,0.1874475627094947,0.04754282943722174
1763368439215437000,155.05443701171876,1.4071227346748099,-0.10981327057371722,0.6379268054772921,0.4690975262292976,0.7323948219183782,0.21115947833308332,0.10876958688178803
1763368439225462300,155.06446215820313,1.4507423184840968,-0.09653845791547024,0.6569960773667377,0.4815305188074179,0.7107995500469645,0.23194940533296105,0.16833459154954106
1763368439235488300,155.07448828125,1.495878256839424,-0.08145197538089262,0.6759320046130242,0.4821028864869956,0.6891806119860561,0.24801538465571743,0.22490404811159448
1763368439245513200,155.08451318359374,1.5437775193716432,-0.06657271710054295,0.6946703824245306,0.47325893560186266,0.6676712773874193,0.2592609816380846,0.27474807398128676
1763368439255538200,155.0945380859375,1.5909766825128047,-0.052091844933721834,0.7119506662899086,0.45667916965017596,0.6477276564274421,0.26619837664041557,0.316831743893085
1763368439265563100,155.10456323242187,1.634035962167441,-0.038834404311070256,0.7267600573226447,0.43524277450688004,0.630707683812251,0.26929452870166193,0.3495113050652974
1763368439275588400,155.11458837890626,1.6713295856047263,-0.02640278164399027,0.7389348512506393,0.40988613214166725,0.6172017158827472,0.2689615444969552,0.3735237122830425
1763368439285614300,155.1246142578125,1.7015636749779055,-0.014376873784562802,0.7483733287639616,0.38263655610362607,0.6072216859546671,0.26648171630482637,0.3913056725643709
1763368439295639300,155.13463940429688,1.7242974072104709,-0.0034535842208603925,0.7551766543457837,0.356443016603055,0.6005094870420868,0.262839597127333,0.40371004810144423
1763368439305664300,155.14466430664064,1.740052130033715,0.00775661723285482,0.7596581808168985,0.32946990112091595,0.5968548686325578,0.258115323984118,0.413064517240192
1763368439315689200,155.15468920898437,1.7512270121549987,0.02321725398899781,0.7623789350449428,0.29484937574997977,0.5955894287741181,0.25201693274442605,0.42456089866212054
